scene_number,path,rotationSpeed,stop_angle,pause_time,volume_start,volume_poured,volume_received,spilled_volume
263,../../output/MediumBottle/Medium_60_1799_40,0.03,40.0,1.8,59.99,0.0075,0.0025,0.005
264,../../output/MediumBottle/Medium_60_1799_42,0.03,42.0,1.8,59.99,0.0075,0.005,0.0025
265,../../output/MediumBottle/Medium_60_1799_44,0.03,44.0,1.8,59.99,0.005,0.0025,0.0025
266,../../output/MediumBottle/Medium_60_1799_46,0.03,46.0,1.8,59.99,0.005,0.0025,0.0025
267,../../output/MediumBottle/Medium_60_1799_48,0.03,48.0,1.8,59.99,0.005,0.0,0.005
268,../../output/MediumBottle/Medium_60_1799_50,0.03,50.0,1.8,59.99,0.01,0.0,0.01
269,../../output/MediumBottle/Medium_60_1799_52,0.03,52.0,1.8,59.99,0.0075,0.0,0.0075
270,../../output/MediumBottle/Medium_60_1799_54,0.03,54.0,1.8,59.99,0.025,0.0,0.025
271,../../output/MediumBottle/Medium_60_1799_56,0.03,56.0,1.8,59.99,0.0325,0.0,0.0325
272,../../output/MediumBottle/Medium_60_1799_58,0.03,58.0,1.8,59.99,0.0525,0.015,0.0375
273,../../output/MediumBottle/Medium_60_1799_60,0.03,60.0,1.8,59.99,0.06,0.025,0.035
274,../../output/MediumBottle/Medium_60_1799_62,0.03,62.0,1.8,59.99,0.155,0.1125,0.0425
275,../../output/MediumBottle/Medium_60_1799_64,0.03,64.0,1.8,59.99,0.52,0.4725,0.0475
276,../../output/MediumBottle/Medium_60_1799_66,0.03,66.0,1.8,59.99,1.09,1.04,0.05
277,../../output/MediumBottle/Medium_60_1799_68,0.03,68.0,1.8,59.99,1.715,1.6675,0.0475
278,../../output/MediumBottle/Medium_60_1799_70,0.03,70.0,1.8,59.99,2.24,2.1925,0.0475
279,../../output/MediumBottle/Medium_60_1799_72,0.03,72.0,1.8,59.99,2.6675,2.6175,0.05
280,../../output/MediumBottle/Medium_60_1799_74,0.03,74.0,1.8,59.99,3.0425,2.985,0.0575
281,../../output/MediumBottle/Medium_60_1799_76,0.03,76.0,1.8,59.99,3.42,3.345,0.075
282,../../output/MediumBottle/Medium_60_1799_78,0.03,78.0,1.8,59.99,4.7225,4.66,0.0625
283,../../output/MediumBottle/Medium_60_1799_80,0.03,80.0,1.8,59.99,7.69,7.6125,0.0775
284,../../output/MediumBottle/Medium_60_1799_82,0.03,82.0,1.8,59.99,12.32,12.2375,0.0825
285,../../output/MediumBottle/Medium_60_1799_84,0.03,84.0,1.8,59.99,18.0925,18.0175,0.075
286,../../output/MediumBottle/Medium_60_1799_86,0.03,86.0,1.8,59.99,24.7075,24.6225,0.085
287,../../output/MediumBottle/Medium_60_1799_88,0.03,88.0,1.8,59.99,30.9625,30.765,0.1975
288,../../output/MediumBottle/Medium_60_1799_90,0.03,90.0,1.8,59.99,36.46,36.225,0.235
289,../../output/MediumBottle/Medium_60_200_20,0.03,20.0,0.2,59.99,0.005,0.0,0.005
290,../../output/MediumBottle/Medium_60_200_22,0.03,22.0,0.2,59.99,0.0075,0.0025,0.005
291,../../output/MediumBottle/Medium_60_200_24,0.03,24.0,0.2,59.99,0.005,0.0,0.005
292,../../output/MediumBottle/Medium_60_200_26,0.03,26.0,0.2,59.99,0.005,0.0,0.005
293,../../output/MediumBottle/Medium_60_200_28,0.03,28.0,0.2,59.99,0.0025,0.0,0.0025
294,../../output/MediumBottle/Medium_60_200_30,0.03,30.0,0.2,59.99,0.0025,0.0,0.0025
295,../../output/MediumBottle/Medium_60_200_32,0.03,32.0,0.2,59.99,0.005,0.0025,0.0025
296,../../output/MediumBottle/Medium_60_200_34,0.03,34.0,0.2,59.99,0.0025,0.0,0.0025
297,../../output/MediumBottle/Medium_60_200_36,0.03,36.0,0.2,59.99,0.0025,0.0,0.0025
298,../../output/MediumBottle/Medium_60_200_38,0.03,38.0,0.2,59.99,0.0025,0.0,0.0025
299,../../output/MediumBottle/Medium_60_200_40,0.03,40.0,0.2,59.99,0.005,0.0025,0.0025
300,../../output/MediumBottle/Medium_60_200_42,0.03,42.0,0.2,59.99,0.0025,0.0,0.0025
301,../../output/MediumBottle/Medium_60_200_44,0.03,44.0,0.2,59.99,0.0025,0.0,0.0025
302,../../output/MediumBottle/Medium_60_200_46,0.03,46.0,0.2,59.99,0.0075,0.0,0.0075
303,../../output/MediumBottle/Medium_60_200_48,0.03,48.0,0.2,59.99,0.0025,0.0,0.0025
304,../../output/MediumBottle/Medium_60_200_50,0.03,50.0,0.2,59.99,0.01,0.0,0.01
305,../../output/MediumBottle/Medium_60_200_52,0.03,52.0,0.2,59.99,0.0025,0.0,0.0025
306,../../output/MediumBottle/Medium_60_200_54,0.03,54.0,0.2,59.99,0.0175,0.0025,0.015
307,../../output/MediumBottle/Medium_60_200_56,0.03,56.0,0.2,59.99,0.0175,0.0,0.0175
308,../../output/MediumBottle/Medium_60_200_58,0.03,58.0,0.2,59.99,0.025,0.005,0.02
309,../../output/MediumBottle/Medium_60_200_60,0.03,60.0,0.2,59.99,0.0525,0.0175,0.035
310,../../output/MediumBottle/Medium_60_200_62,0.03,62.0,0.2,59.99,0.1425,0.1025,0.04
311,../../output/MediumBottle/Medium_60_200_64,0.03,64.0,0.2,59.99,0.47,0.4325,0.0375
312,../../output/MediumBottle/Medium_60_200_66,0.03,66.0,0.2,59.99,1.0425,0.9975,0.045
313,../../output/MediumBottle/Medium_60_200_68,0.03,68.0,0.2,59.99,1.665,1.62,0.045
314,../../output/MediumBottle/Medium_60_200_70,0.03,70.0,0.2,59.99,2.1975,2.1525,0.045
315,../../output/MediumBottle/Medium_60_200_72,0.03,72.0,0.2,59.99,2.62,2.5725,0.0475
316,../../output/MediumBottle/Medium_60_200_74,0.03,74.0,0.2,59.99,3.005,2.9475,0.0575
317,../../output/MediumBottle/Medium_60_200_76,0.03,76.0,0.2,59.99,3.325,3.275,0.05
318,../../output/MediumBottle/Medium_60_200_78,0.03,78.0,0.2,59.99,4.3675,4.305,0.0625
319,../../output/MediumBottle/Medium_60_200_80,0.03,80.0,0.2,59.99,6.545,6.4925,0.0525
320,../../output/MediumBottle/Medium_60_200_82,0.03,82.0,0.2,59.99,10.3475,10.2875,0.06
321,../../output/MediumBottle/Medium_60_200_84,0.03,84.0,0.2,59.99,15.295,15.22,0.075
322,../../output/MediumBottle/Medium_60_200_86,0.03,86.0,0.2,59.99,21.32,21.245,0.075
323,../../output/MediumBottle/Medium_60_200_88,0.03,88.0,0.2,59.99,27.5125,27.4425,0.07
324,../../output/MediumBottle/Medium_60_200_90,0.03,90.0,0.2,59.99,33.3075,33.12,0.1875
325,../../output/MediumBottle/Medium_60_600_20,0.03,20.0,0.6,59.99,0.005,0.0,0.005
326,../../output/MediumBottle/Medium_60_600_22,0.03,22.0,0.6,59.99,0.0075,0.0,0.0075
327,../../output/MediumBottle/Medium_60_600_24,0.03,24.0,0.6,59.99,0.0075,0.005,0.0025
328,../../output/MediumBottle/Medium_60_600_26,0.03,26.0,0.6,59.99,0.0025,0.0,0.0025
329,../../output/MediumBottle/Medium_60_600_28,0.03,28.0,0.6,59.99,0.0025,0.0,0.0025
330,../../output/MediumBottle/Medium_60_600_30,0.03,30.0,0.6,59.99,0.005,0.0,0.005
331,../../output/MediumBottle/Medium_60_600_32,0.03,32.0,0.6,59.99,0.0025,0.0,0.0025
332,../../output/MediumBottle/Medium_60_600_34,0.03,34.0,0.6,59.99,0.0025,0.0,0.0025
333,../../output/MediumBottle/Medium_60_600_36,0.03,36.0,0.6,59.99,0.0025,0.0,0.0025
334,../../output/MediumBottle/Medium_60_600_38,0.03,38.0,0.6,59.99,0.0025,0.0,0.0025
335,../../output/MediumBottle/Medium_60_600_40,0.03,40.0,0.6,59.99,0.0025,0.0,0.0025
336,../../output/MediumBottle/Medium_60_600_42,0.03,42.0,0.6,59.99,0.0025,0.0,0.0025
337,../../output/MediumBottle/Medium_60_600_44,0.03,44.0,0.6,59.99,0.0025,0.0,0.0025
338,../../output/MediumBottle/Medium_60_600_46,0.03,46.0,0.6,59.99,0.0025,0.0,0.0025
339,../../output/MediumBottle/Medium_60_600_48,0.03,48.0,0.6,59.99,0.0025,0.0,0.0025
340,../../output/MediumBottle/Medium_60_600_50,0.03,50.0,0.6,59.99,0.0075,0.0,0.0075
341,../../output/MediumBottle/Medium_60_600_52,0.03,52.0,0.6,59.99,0.0025,0.0,0.0025
342,../../output/MediumBottle/Medium_60_600_54,0.03,54.0,0.6,59.99,0.015,0.005,0.01
343,../../output/MediumBottle/Medium_60_600_56,0.03,56.0,0.6,59.99,0.0175,0.0,0.0175
344,../../output/MediumBottle/Medium_60_600_58,0.03,58.0,0.6,59.99,0.045,0.01,0.035
345,../../output/MediumBottle/Medium_60_600_60,0.03,60.0,0.6,59.99,0.06,0.025,0.035
346,../../output/MediumBottle/Medium_60_600_62,0.03,62.0,0.6,59.99,0.145,0.11,0.035
347,../../output/MediumBottle/Medium_60_600_64,0.03,64.0,0.6,59.99,0.495,0.45,0.045
348,../../output/MediumBottle/Medium_60_600_66,0.03,66.0,0.6,59.99,1.0775,1.03,0.0475
349,../../output/MediumBottle/Medium_60_600_68,0.03,68.0,0.6,59.99,1.69,1.6425,0.0475
350,../../output/MediumBottle/Medium_60_600_70,0.03,70.0,0.6,59.99,2.2225,2.175,0.0475
351,../../output/MediumBottle/Medium_60_600_72,0.03,72.0,0.6,59.99,2.645,2.5975,0.0475
352,../../output/MediumBottle/Medium_60_600_74,0.03,74.0,0.6,59.99,3.0125,2.9625,0.05
353,../../output/MediumBottle/Medium_60_600_76,0.03,76.0,0.6,59.99,3.375,3.315,0.06
354,../../output/MediumBottle/Medium_60_600_78,0.03,78.0,0.6,59.99,4.515,4.445,0.07
355,../../output/MediumBottle/Medium_60_600_80,0.03,80.0,0.6,59.99,6.8975,6.8375,0.06
356,../../output/MediumBottle/Medium_60_600_82,0.03,82.0,0.6,59.99,10.915,10.84,0.075
357,../../output/MediumBottle/Medium_60_600_84,0.03,84.0,0.6,59.99,16.055,15.985,0.07
358,../../output/MediumBottle/Medium_60_600_86,0.03,86.0,0.6,59.99,22.28,22.2175,0.0625
359,../../output/MediumBottle/Medium_60_600_88,0.03,88.0,0.6,59.99,28.4625,28.39,0.0725
360,../../output/MediumBottle/Medium_60_600_90,0.03,90.0,0.6,59.99,34.185,34.065,0.12
361,../../output/MediumBottle/Medium_70_1000_20,0.03,20.0,1.0,69.99,0.0025,0.0025,0.0
362,../../output/MediumBottle/Medium_70_1000_22,0.03,22.0,1.0,69.99,0.0125,0.0075,0.005
363,../../output/MediumBottle/Medium_70_1000_24,0.03,24.0,1.0,69.99,0.0,0.0,0.0
364,../../output/MediumBottle/Medium_70_1000_26,0.03,26.0,1.0,69.99,0.005,0.005,0.0
365,../../output/MediumBottle/Medium_70_1000_28,0.03,28.0,1.0,69.99,0.0125,0.005,0.0075
366,../../output/MediumBottle/Medium_70_1000_30,0.03,30.0,1.0,69.99,0.0,0.0,0.0
367,../../output/MediumBottle/Medium_70_1000_32,0.03,32.0,1.0,69.99,0.0,0.0,0.0
368,../../output/MediumBottle/Medium_70_1000_34,0.03,34.0,1.0,69.99,0.0,0.0,0.0
369,../../output/MediumBottle/Medium_70_1000_36,0.03,36.0,1.0,69.99,0.0,0.0,0.0
370,../../output/MediumBottle/Medium_70_1000_38,0.03,38.0,1.0,69.99,0.0025,0.0,0.0025
371,../../output/MediumBottle/Medium_70_1000_40,0.03,40.0,1.0,69.99,0.0025,0.0025,0.0
372,../../output/MediumBottle/Medium_70_1000_42,0.03,42.0,1.0,69.99,0.0,0.0,0.0
373,../../output/MediumBottle/Medium_70_1000_44,0.03,44.0,1.0,69.99,0.005,0.0025,0.0025
374,../../output/MediumBottle/Medium_70_1000_46,0.03,46.0,1.0,69.99,0.0125,0.0,0.0125
375,../../output/MediumBottle/Medium_70_1000_48,0.03,48.0,1.0,69.99,0.0125,0.0,0.0125
376,../../output/MediumBottle/Medium_70_1000_50,0.03,50.0,1.0,69.99,0.025,0.0025,0.0225
377,../../output/MediumBottle/Medium_70_1000_52,0.03,52.0,1.0,69.99,0.02,0.0,0.02
378,../../output/MediumBottle/Medium_70_1000_54,0.03,54.0,1.0,69.99,0.025,0.0,0.025
379,../../output/MediumBottle/Medium_70_1000_56,0.03,56.0,1.0,69.99,0.035,0.0025,0.0325
380,../../output/MediumBottle/Medium_70_1000_58,0.03,58.0,1.0,69.99,0.0425,0.0025,0.04
381,../../output/MediumBottle/Medium_70_1000_60,0.03,60.0,1.0,69.99,0.0625,0.0125,0.05
382,../../output/MediumBottle/Medium_70_1000_62,0.03,62.0,1.0,69.99,0.0625,0.015,0.0475
383,../../output/MediumBottle/Medium_70_1000_64,0.03,64.0,1.0,69.99,0.385,0.345,0.04
384,../../output/MediumBottle/Medium_70_1000_66,0.03,66.0,1.0,69.99,0.8325,0.7825,0.05
385,../../output/MediumBottle/Medium_70_1000_68,0.03,68.0,1.0,69.99,1.2975,1.245,0.0525
386,../../output/MediumBottle/Medium_70_1000_70,0.03,70.0,1.0,69.99,1.7475,1.69,0.0575
387,../../output/MediumBottle/Medium_70_1000_72,0.03,72.0,1.0,69.99,2.12,2.0575,0.0625
388,../../output/MediumBottle/Medium_70_1000_74,0.03,74.0,1.0,69.99,2.44,2.3825,0.0575
389,../../output/MediumBottle/Medium_70_1000_76,0.03,76.0,1.0,69.99,3.5775,3.5025,0.075
390,../../output/MediumBottle/Medium_70_1000_78,0.03,78.0,1.0,69.99,6.175,6.0825,0.0925
391,../../output/MediumBottle/Medium_70_1000_80,0.03,80.0,1.0,69.99,10.3525,10.2725,0.08
392,../../output/MediumBottle/Medium_70_1000_82,0.03,82.0,1.0,69.99,16.0475,15.965,0.0825
393,../../output/MediumBottle/Medium_70_1000_84,0.03,84.0,1.0,69.99,22.6825,22.5925,0.09
394,../../output/MediumBottle/Medium_70_1000_86,0.03,86.0,1.0,69.99,30.1675,30.0475,0.12
395,../../output/MediumBottle/Medium_70_1000_88,0.03,88.0,1.0,69.99,37.2525,37.045,0.2075
396,../../output/MediumBottle/Medium_70_1000_90,0.03,90.0,1.0,69.99,43.7175,43.0375,0.68
397,../../output/MediumBottle/Medium_70_1399_20,0.03,20.0,1.4,69.99,0.0025,0.0025,0.0
398,../../output/MediumBottle/Medium_70_1399_22,0.03,22.0,1.4,69.99,0.005,0.0025,0.0025
399,../../output/MediumBottle/Medium_70_1399_24,0.03,24.0,1.4,69.99,0.0025,0.0,0.0025
400,../../output/MediumBottle/Medium_70_1399_26,0.03,26.0,1.4,69.99,0.0025,0.0,0.0025
401,../../output/MediumBottle/Medium_70_1399_28,0.03,28.0,1.4,69.99,0.0075,0.0075,0.0
402,../../output/MediumBottle/Medium_70_1399_30,0.03,30.0,1.4,69.99,0.0025,0.0025,0.0
403,../../output/MediumBottle/Medium_70_1399_32,0.03,32.0,1.4,69.99,0.005,0.005,0.0
404,../../output/MediumBottle/Medium_70_1399_34,0.03,34.0,1.4,69.99,0.0075,0.0025,0.005
405,../../output/MediumBottle/Medium_70_1399_36,0.03,36.0,1.4,69.99,0.0075,0.005,0.0025
406,../../output/MediumBottle/Medium_70_1399_38,0.03,38.0,1.4,69.99,0.0025,0.0,0.0025
407,../../output/MediumBottle/Medium_70_1399_40,0.03,40.0,1.4,69.99,0.0075,0.0025,0.005
408,../../output/MediumBottle/Medium_70_1399_42,0.03,42.0,1.4,69.99,0.0025,0.0025,0.0
409,../../output/MediumBottle/Medium_70_1399_44,0.03,44.0,1.4,69.99,0.005,0.0,0.005
410,../../output/MediumBottle/Medium_70_1399_46,0.03,46.0,1.4,69.99,0.015,0.0025,0.0125
411,../../output/MediumBottle/Medium_70_1399_48,0.03,48.0,1.4,69.99,0.0125,0.0,0.0125
412,../../output/MediumBottle/Medium_70_1399_50,0.03,50.0,1.4,69.99,0.0275,0.005,0.0225
413,../../output/MediumBottle/Medium_70_1399_52,0.03,52.0,1.4,69.99,0.0225,0.0025,0.02
414,../../output/MediumBottle/Medium_70_1399_54,0.03,54.0,1.4,69.99,0.0325,0.0025,0.03
415,../../output/MediumBottle/Medium_70_1399_56,0.03,56.0,1.4,69.99,0.0375,0.0075,0.03
416,../../output/MediumBottle/Medium_70_1399_58,0.03,58.0,1.4,69.99,0.0375,0.005,0.0325
417,../../output/MediumBottle/Medium_70_1399_60,0.03,60.0,1.4,69.99,0.0725,0.02,0.0525
418,../../output/MediumBottle/Medium_70_1399_62,0.03,62.0,1.4,69.99,0.065,0.015,0.05
419,../../output/MediumBottle/Medium_70_1399_64,0.03,64.0,1.4,69.99,0.3975,0.3475,0.05
420,../../output/MediumBottle/Medium_70_1399_66,0.03,66.0,1.4,69.99,0.835,0.7875,0.0475
421,../../output/MediumBottle/Medium_70_1399_68,0.03,68.0,1.4,69.99,1.3025,1.2525,0.05
422,../../output/MediumBottle/Medium_70_1399_70,0.03,70.0,1.4,69.99,1.76,1.705,0.055
423,../../output/MediumBottle/Medium_70_1399_72,0.03,72.0,1.4,69.99,2.12,2.055,0.065
424,../../output/MediumBottle/Medium_70_1399_74,0.03,74.0,1.4,69.99,2.46,2.395,0.065
425,../../output/MediumBottle/Medium_70_1399_76,0.03,76.0,1.4,69.99,3.6525,3.5725,0.08
426,../../output/MediumBottle/Medium_70_1399_78,0.03,78.0,1.4,69.99,6.4175,6.33,0.0875
427,../../output/MediumBottle/Medium_70_1399_80,0.03,80.0,1.4,69.99,10.855,10.78,0.075
428,../../output/MediumBottle/Medium_70_1399_82,0.03,82.0,1.4,69.99,16.775,16.685,0.09
429,../../output/MediumBottle/Medium_70_1399_84,0.03,84.0,1.4,69.99,23.5175,23.43,0.0875
430,../../output/MediumBottle/Medium_70_1399_86,0.03,86.0,1.4,69.99,31.0725,30.95,0.1225
431,../../output/MediumBottle/Medium_70_1399_88,0.03,88.0,1.4,69.99,38.2375,38.0275,0.21
432,../../output/MediumBottle/Medium_70_1399_90,0.03,90.0,1.4,69.99,44.5125,44.1025,0.41
433,../../output/MediumBottle/Medium_70_1799_20,0.03,20.0,1.8,69.99,0.0,0.0,0.0
434,../../output/MediumBottle/Medium_70_1799_22,0.03,22.0,1.8,69.99,0.005,0.0,0.005
435,../../output/MediumBottle/Medium_70_1799_24,0.03,24.0,1.8,69.99,0.015,0.0075,0.0075
436,../../output/MediumBottle/Medium_70_1799_26,0.03,26.0,1.8,69.99,0.0075,0.005,0.0025
437,../../output/MediumBottle/Medium_70_1799_28,0.03,28.0,1.8,69.99,0.0075,0.0075,0.0
438,../../output/MediumBottle/Medium_70_1799_30,0.03,30.0,1.8,69.99,0.005,0.005,0.0
439,../../output/MediumBottle/Medium_70_1799_32,0.03,32.0,1.8,69.99,0.01,0.0075,0.0025
440,../../output/MediumBottle/Medium_70_1799_34,0.03,34.0,1.8,69.99,0.0025,0.0,0.0025
441,../../output/MediumBottle/Medium_70_1799_36,0.03,36.0,1.8,69.99,0.0025,0.0,0.0025
442,../../output/MediumBottle/Medium_70_1799_38,0.03,38.0,1.8,69.99,0.0025,0.0,0.0025
443,../../output/MediumBottle/Medium_70_1799_40,0.03,40.0,1.8,69.99,0.01,0.01,0.0
444,../../output/MediumBottle/Medium_70_1799_42,0.03,42.0,1.8,69.99,0.0025,0.0025,0.0
445,../../output/MediumBottle/Medium_70_1799_44,0.03,44.0,1.8,69.99,0.0075,0.0025,0.005
446,../../output/MediumBottle/Medium_70_1799_46,0.03,46.0,1.8,69.99,0.0175,0.0025,0.015
447,../../output/MediumBottle/Medium_70_1799_48,0.03,48.0,1.8,69.99,0.0125,0.0,0.0125
448,../../output/MediumBottle/Medium_70_1799_50,0.03,50.0,1.8,69.99,0.0225,0.0,0.0225
449,../../output/MediumBottle/Medium_70_1799_52,0.03,52.0,1.8,69.99,0.0225,0.0025,0.02
450,../../output/MediumBottle/Medium_70_1799_54,0.03,54.0,1.8,69.99,0.0375,0.0,0.0375
451,../../output/MediumBottle/Medium_70_1799_56,0.03,56.0,1.8,69.99,0.04,0.0075,0.0325
452,../../output/MediumBottle/Medium_70_1799_58,0.03,58.0,1.8,69.99,0.0375,0.005,0.0325
453,../../output/MediumBottle/Medium_70_1799_60,0.03,60.0,1.8,69.99,0.0575,0.015,0.0425
454,../../output/MediumBottle/Medium_70_1799_62,0.03,62.0,1.8,69.99,0.075,0.0175,0.0575
455,../../output/MediumBottle/Medium_70_1799_64,0.03,64.0,1.8,69.99,0.4025,0.35,0.0525
456,../../output/MediumBottle/Medium_70_1799_66,0.03,66.0,1.8,69.99,0.8375,0.7925,0.045
457,../../output/MediumBottle/Medium_70_1799_68,0.03,68.0,1.8,69.99,1.2975,1.25,0.0475
458,../../output/MediumBottle/Medium_70_1799_70,0.03,70.0,1.8,69.99,1.775,1.71,0.065
459,../../output/MediumBottle/Medium_70_1799_72,0.03,72.0,1.8,69.99,2.1275,2.0575,0.07
460,../../output/MediumBottle/Medium_70_1799_74,0.03,74.0,1.8,69.99,2.4625,2.39,0.0725
461,../../output/MediumBottle/Medium_70_1799_76,0.03,76.0,1.8,69.99,3.7075,3.6275,0.08
462,../../output/MediumBottle/Medium_70_1799_78,0.03,78.0,1.8,69.99,6.65,6.56,0.09
463,../../output/MediumBottle/Medium_70_1799_80,0.03,80.0,1.8,69.99,11.2875,11.2125,0.075
464,../../output/MediumBottle/Medium_70_1799_82,0.03,82.0,1.8,69.99,17.4625,17.3775,0.085
465,../../output/MediumBottle/Medium_70_1799_84,0.03,84.0,1.8,69.99,24.3125,24.225,0.0875
466,../../output/MediumBottle/Medium_70_1799_86,0.03,86.0,1.8,69.99,32.03,31.9,0.13
467,../../output/MediumBottle/Medium_70_1799_88,0.03,88.0,1.8,69.99,39.145,38.6875,0.4575
468,../../output/MediumBottle/Medium_70_1799_90,0.03,90.0,1.8,69.99,45.3175,44.8775,0.44
469,../../output/MediumBottle/Medium_70_200_20,0.03,20.0,0.2,69.99,0.0,0.0,0.0
470,../../output/MediumBottle/Medium_70_200_22,0.03,22.0,0.2,69.99,0.0025,0.0025,0.0
471,../../output/MediumBottle/Medium_70_200_24,0.03,24.0,0.2,69.99,0.0025,0.0025,0.0
472,../../output/MediumBottle/Medium_70_200_26,0.03,26.0,0.2,69.99,0.0075,0.005,0.0025
473,../../output/MediumBottle/Medium_70_200_28,0.03,28.0,0.2,69.99,0.0,0.0,0.0
474,../../output/MediumBottle/Medium_70_200_30,0.03,30.0,0.2,69.99,0.0025,0.0025,0.0
475,../../output/MediumBottle/Medium_70_200_32,0.03,32.0,0.2,69.99,0.0,0.0,0.0
476,../../output/MediumBottle/Medium_70_200_34,0.03,34.0,0.2,69.99,0.0,0.0,0.0
477,../../output/MediumBottle/Medium_70_200_36,0.03,36.0,0.2,69.99,0.0025,0.0025,0.0
478,../../output/MediumBottle/Medium_70_200_38,0.03,38.0,0.2,69.99,0.0,0.0,0.0
479,../../output/MediumBottle/Medium_70_200_40,0.03,40.0,0.2,69.99,0.0,0.0,0.0
480,../../output/MediumBottle/Medium_70_200_42,0.03,42.0,0.2,69.99,0.0,0.0,0.0
481,../../output/MediumBottle/Medium_70_200_44,0.03,44.0,0.2,69.99,0.0,0.0,0.0
482,../../output/MediumBottle/Medium_70_200_46,0.03,46.0,0.2,69.99,0.005,0.0,0.005
483,../../output/MediumBottle/Medium_70_200_48,0.03,48.0,0.2,69.99,0.01,0.0025,0.0075
484,../../output/MediumBottle/Medium_70_200_50,0.03,50.0,0.2,69.99,0.015,0.0,0.015
485,../../output/MediumBottle/Medium_70_200_52,0.03,52.0,0.2,69.99,0.02,0.0,0.02
486,../../output/MediumBottle/Medium_70_200_54,0.03,54.0,0.2,69.99,0.0275,0.0025,0.025
487,../../output/MediumBottle/Medium_70_200_56,0.03,56.0,0.2,69.99,0.03,0.0025,0.0275
488,../../output/MediumBottle/Medium_70_200_58,0.03,58.0,0.2,69.99,0.03,0.0025,0.0275
489,../../output/MediumBottle/Medium_70_200_60,0.03,60.0,0.2,69.99,0.055,0.01,0.045
490,../../output/MediumBottle/Medium_70_200_62,0.03,62.0,0.2,69.99,0.0575,0.0125,0.045
491,../../output/MediumBottle/Medium_70_200_64,0.03,64.0,0.2,69.99,0.365,0.3125,0.0525
492,../../output/MediumBottle/Medium_70_200_66,0.03,66.0,0.2,69.99,0.795,0.755,0.04
493,../../output/MediumBottle/Medium_70_200_68,0.03,68.0,0.2,69.99,1.265,1.2225,0.0425
494,../../output/MediumBottle/Medium_70_200_70,0.03,70.0,0.2,69.99,1.73,1.675,0.055
495,../../output/MediumBottle/Medium_70_200_72,0.03,72.0,0.2,69.99,2.09,2.03,0.06
496,../../output/MediumBottle/Medium_70_200_74,0.03,74.0,0.2,69.99,2.3825,2.3275,0.055
497,../../output/MediumBottle/Medium_70_200_76,0.03,76.0,0.2,69.99,3.3525,3.275,0.0775
498,../../output/MediumBottle/Medium_70_200_78,0.03,78.0,0.2,69.99,5.58,5.4975,0.0825
499,../../output/MediumBottle/Medium_70_200_80,0.03,80.0,0.2,69.99,9.3025,9.2225,0.08
500,../../output/MediumBottle/Medium_70_200_82,0.03,82.0,0.2,69.99,14.5325,14.44,0.0925
501,../../output/MediumBottle/Medium_70_200_84,0.03,84.0,0.2,69.99,20.7975,20.71,0.0875
502,../../output/MediumBottle/Medium_70_200_86,0.03,86.0,0.2,69.99,27.995,27.9075,0.0875
503,../../output/MediumBottle/Medium_70_200_88,0.03,88.0,0.2,69.99,35.2125,34.975,0.2375
504,../../output/MediumBottle/Medium_70_200_90,0.03,90.0,0.2,69.99,41.8625,41.3975,0.465
505,../../output/MediumBottle/Medium_70_600_20,0.03,20.0,0.6,69.99,0.0,0.0,0.0
506,../../output/MediumBottle/Medium_70_600_22,0.03,22.0,0.6,69.99,0.0,0.0,0.0
507,../../output/MediumBottle/Medium_70_600_24,0.03,24.0,0.6,69.99,0.0025,0.0025,0.0
508,../../output/MediumBottle/Medium_70_600_26,0.03,26.0,0.6,69.99,0.0025,0.0,0.0025
509,../../output/MediumBottle/Medium_70_600_28,0.03,28.0,0.6,69.99,0.0,0.0,0.0
510,../../output/MediumBottle/Medium_70_600_30,0.03,30.0,0.6,69.99,0.0025,0.0,0.0025
511,../../output/MediumBottle/Medium_70_600_32,0.03,32.0,0.6,69.99,0.0025,0.0025,0.0
512,../../output/MediumBottle/Medium_70_600_34,0.03,34.0,0.6,69.99,0.0,0.0,0.0
513,../../output/MediumBottle/Medium_70_600_36,0.03,36.0,0.6,69.99,0.0,0.0,0.0
514,../../output/MediumBottle/Medium_70_600_38,0.03,38.0,0.6,69.99,0.005,0.0025,0.0025
515,../../output/MediumBottle/Medium_70_600_40,0.03,40.0,0.6,69.99,0.0,0.0,0.0
516,../../output/MediumBottle/Medium_70_600_42,0.03,42.0,0.6,69.99,0.0,0.0,0.0
517,../../output/MediumBottle/Medium_70_600_44,0.03,44.0,0.6,69.99,0.005,0.0,0.005
518,../../output/MediumBottle/Medium_70_600_46,0.03,46.0,0.6,69.99,0.01,0.0,0.01
519,../../output/MediumBottle/Medium_70_600_48,0.03,48.0,0.6,69.99,0.0125,0.005,0.0075
520,../../output/MediumBottle/Medium_70_600_50,0.03,50.0,0.6,69.99,0.015,0.0,0.015
521,../../output/MediumBottle/Medium_70_600_52,0.03,52.0,0.6,69.99,0.0225,0.0,0.0225
522,../../output/MediumBottle/Medium_70_600_54,0.03,54.0,0.6,69.99,0.0275,0.0025,0.025
523,../../output/MediumBottle/Medium_70_600_56,0.03,56.0,0.6,69.99,0.0275,0.0025,0.025
524,../../output/MediumBottle/Medium_70_600_58,0.03,58.0,0.6,69.99,0.035,0.0025,0.0325
